,id,geographic_area_name,estimate_total,estimate_total_less_than_10_000,estimate_total_10_000_to_14_999,estimate_total_15_000_to_19_999,estimate_total_20_000_to_24_999,estimate_total_25_000_to_29_999,estimate_total_30_000_to_34_999,estimate_total_35_000_to_39_999,estimate_total_40_000_to_44_999,estimate_total_45_000_to_49_999,estimate_total_50_000_to_59_999,estimate_total_60_000_to_74_999,estimate_total_75_000_to_99_999,estimate_total_100_000_to_124_999,estimate_total_125_000_to_149_999,estimate_total_150_000_to_199_999,estimate_total_200_000_or_more,estimate_median_household_income,Geoid
1233,1500000US530330319032,"Block Group 2, Census Tract 319.03, King County, Washington",742,18,29,14,0,14,0,32,43,27,24,43,92,45,69,128,164,118333,530330319032
1234,1500000US530330319033,"Block Group 3, Census Tract 319.03, King County, Washington",370,0,0,0,0,0,0,92,0,0,0,0,42,20,17,28,171,176042,530330319033
1235,1500000US530330319034,"Block Group 4, Census Tract 319.03, King County, Washington",462,0,0,50,13,15,31,0,0,0,0,57,48,74,51,12,111,117543,530330319034
1236,1500000US530330319035,"Block Group 5, Census Tract 319.03, King County, Washington",334,0,0,0,0,30,15,16,0,0,0,48,0,93,55,47,30,106971,530330319035
1237,1500000US530330319041,"Block Group 1, Census Tract 319.04, King County, Washington",587,11,0,0,16,0,21,18,34,9,4,55,91,25,50,112,141,127375,530330319041
1238,1500000US530330319042,"Block Group 2, Census Tract 319.04, King County, Washington",290,0,0,0,25,0,0,6,0,0,19,0,14,70,69,78,9,135156,530330319042
1239,1500000US530330319043,"Block Group 3, Census Tract 319.04, King County, Washington",385,36,0,0,0,8,0,28,7,26,29,45,53,95,9,15,34,83125,530330319043
1240,1500000US530330319061,"Block Group 1, Census Tract 319.06, King County, Washington",619,32,0,9,16,0,0,28,28,0,33,75,82,108,60,52,96,101625,530330319061
1241,1500000US530330319062,"Block Group 2, Census Tract 319.06, King County, Washington",864,58,0,16,0,0,0,0,56,0,24,95,97,74,21,153,270,136250,530330319062
1242,1500000US530330319071,"Block Group 1, Census Tract 319.07, King County, Washington",308,11,0,0,14,0,11,0,11,14,55,43,10,89,16,16,18,71607,530330319071
1243,1500000US530330319072,"Block Group 2, Census Tract 319.07, King County, Washington",308,0,14,0,0,15,0,0,0,0,10,43,27,71,35,37,56,117500,530330319072
1244,1500000US530330319073,"Block Group 3, Census Tract 319.07, King County, Washington",1050,18,0,31,45,0,68,40,27,67,127,101,266,89,68,13,90,77563,530330319073
1245,1500000US530330319074,"Block Group 4, Census Tract 319.07, King County, Washington",867,20,0,19,17,0,0,0,14,0,11,19,143,79,183,189,173,142614,530330319074
1246,1500000US530330319075,"Block Group 5, Census Tract 319.07, King County, Washington",397,24,0,0,0,51,0,0,41,0,0,30,40,41,30,105,35,103618,530330319075
1247,1500000US530330319081,"Block Group 1, Census Tract 319.08, King County, Washington",708,8,0,33,0,12,41,0,22,70,18,23,112,199,68,43,59,104000,530330319081
1248,1500000US530330319082,"Block Group 2, Census Tract 319.08, King County, Washington",598,13,23,13,33,14,23,23,27,8,122,36,94,60,95,14,0,61250,530330319082
1249,1500000US530330319083,"Block Group 3, Census Tract 319.08, King County, Washington",578,53,57,45,23,19,16,9,0,8,70,17,8,97,79,41,36,55781,530330319083
1250,1500000US530330319091,"Block Group 1, Census Tract 319.09, King County, Washington",702,12,9,8,12,8,16,32,46,43,70,36,115,61,124,62,48,84133,530330319091
1251,1500000US530330319092,"Block Group 2, Census Tract 319.09, King County, Washington",473,0,0,18,0,8,7,0,0,6,8,22,71,108,35,102,88,123750,530330319092
1252,1500000US530330320021,"Block Group 1, Census Tract 320.02, King County, Washington",651,35,10,0,10,28,10,34,12,0,47,61,79,142,71,36,76,94896,530330320021
1253,1500000US530330320022,"Block Group 2, Census Tract 320.02, King County, Washington",543,10,32,10,0,0,9,36,0,0,21,58,110,92,40,64,61,94844,530330320022
1254,1500000US530330320031,"Block Group 1, Census Tract 320.03, King County, Washington",590,58,14,0,0,0,0,9,0,10,0,38,109,34,116,39,163,126917,530330320031
1255,1500000US530330320032,"Block Group 2, Census Tract 320.03, King County, Washington",567,0,42,0,0,0,27,10,10,0,35,36,95,136,38,76,62,109554,530330320032
1256,1500000US530330320033,"Block Group 3, Census Tract 320.03, King County, Washington",408,9,9,9,0,9,7,0,0,0,25,8,37,84,29,80,102,134444,530330320033
1257,1500000US530330320034,"Block Group 4, Census Tract 320.03, King County, Washington",422,0,0,0,0,19,0,0,47,22,0,73,38,79,16,40,88,110833,530330320034
1258,1500000US530330320051,"Block Group 1, Census Tract 320.05, King County, Washington",300,0,0,0,0,0,0,54,23,8,64,46,14,22,29,40,0,62576,530330320051
1259,1500000US530330320052,"Block Group 2, Census Tract 320.05, King County, Washington",474,0,0,0,0,0,15,0,17,0,91,55,92,57,15,62,70,95707,530330320052
1260,1500000US530330320053,"Block Group 3, Census Tract 320.05, King County, Washington",527,0,0,31,0,58,0,15,14,24,20,71,77,142,31,21,23,80913,530330320053
1261,1500000US530330320054,"Block Group 4, Census Tract 320.05, King County, Washington",516,0,0,0,8,17,0,0,14,20,0,0,96,256,73,0,32,107214,530330320054
1262,1500000US530330320055,"Block Group 5, Census Tract 320.05, King County, Washington",417,0,0,0,16,0,0,18,15,0,51,14,67,100,17,47,72,103750,530330320055
1263,1500000US530330320056,"Block Group 6, Census Tract 320.05, King County, Washington",256,0,0,0,0,0,0,18,0,0,0,0,63,14,68,43,50,135167,530330320056
1264,1500000US530330320061,"Block Group 1, Census Tract 320.06, King County, Washington",518,11,0,0,10,11,16,11,0,10,28,30,159,79,40,57,56,95089,530330320061
1265,1500000US530330320062,"Block Group 2, Census Tract 320.06, King County, Washington",905,0,11,0,57,32,29,20,42,52,64,78,87,153,45,185,50,92917,530330320062
1266,1500000US530330320063,"Block Group 3, Census Tract 320.06, King County, Washington",591,22,8,0,0,0,11,8,41,12,29,49,33,69,64,75,170,136146,530330320063
1267,1500000US530330320071,"Block Group 1, Census Tract 320.07, King County, Washington",328,0,0,0,8,0,0,0,14,10,7,0,93,18,60,36,82,135750,530330320071
1268,1500000US530330320072,"Block Group 2, Census Tract 320.07, King County, Washington",626,9,0,0,16,0,10,29,0,0,47,33,95,47,97,111,132,128850,530330320072
1269,1500000US530330320073,"Block Group 3, Census Tract 320.07, King County, Washington",336,11,0,9,31,10,0,10,18,0,33,54,40,57,33,19,11,67778,530330320073
1270,1500000US530330320081,"Block Group 1, Census Tract 320.08, King County, Washington",550,0,0,0,29,0,0,0,0,32,0,28,135,63,88,77,98,121667,530330320081
1271,1500000US530330320082,"Block Group 2, Census Tract 320.08, King County, Washington",643,0,24,11,0,11,0,31,32,8,37,98,78,78,102,96,37,96534,530330320082
1272,1500000US530330320083,"Block Group 3, Census Tract 320.08, King County, Washington",384,0,21,0,0,0,8,0,0,0,8,9,113,74,54,79,18,111000,530330320083
1273,1500000US530330320101,"Block Group 1, Census Tract 320.10, King County, Washington",564,18,15,69,55,35,16,0,19,15,22,16,151,69,16,33,15,75152,530330320101
1274,1500000US530330320102,"Block Group 2, Census Tract 320.10, King County, Washington",464,0,0,0,0,0,19,0,17,0,0,0,65,68,108,112,75,141571,530330320102
1275,1500000US530330320103,"Block Group 3, Census Tract 320.10, King County, Washington",395,0,0,0,17,0,0,0,0,0,18,0,0,102,54,117,87,152939,530330320103
1276,1500000US530330320104,"Block Group 4, Census Tract 320.10, King County, Washington",756,82,14,0,0,0,0,0,0,0,0,32,144,74,151,182,77,127286,530330320104
1277,1500000US530330320111,"Block Group 1, Census Tract 320.11, King County, Washington",728,17,0,0,0,25,11,0,0,9,59,68,49,130,121,162,77,122065,530330320111
1278,1500000US530330320112,"Block Group 2, Census Tract 320.11, King County, Washington",712,7,0,10,0,0,31,16,0,10,41,55,140,144,88,68,102,107500,530330320112
1279,1500000US530330321021,"Block Group 1, Census Tract 321.02, King County, Washington",401,27,0,0,0,0,0,0,0,0,20,53,35,51,55,47,113,129844,530330321021
1280,1500000US530330321022,"Block Group 2, Census Tract 321.02, King County, Washington",394,25,19,8,10,0,23,0,7,0,7,17,69,36,20,60,93,112778,530330321022
1281,1500000US530330321023,"Block Group 3, Census Tract 321.02, King County, Washington",525,37,0,0,18,11,8,9,18,15,0,40,90,57,56,33,133,101964,530330321023
1282,1500000US530330321024,"Block Group 4, Census Tract 321.02, King County, Washington",495,0,0,8,0,0,0,8,0,0,0,16,69,94,128,71,101,130977,530330321024
1283,1500000US530330321031,"Block Group 1, Census Tract 321.03, King County, Washington",539,0,0,20,16,0,0,15,0,16,20,81,148,33,86,39,65,86750,530330321031
1284,1500000US530330321032,"Block Group 2, Census Tract 321.03, King County, Washington",560,32,0,53,0,36,0,32,0,15,52,40,195,84,0,8,13,83571,530330321032
1285,1500000US530330321033,"Block Group 3, Census Tract 321.03, King County, Washington",717,42,55,20,21,42,35,15,0,0,101,68,77,76,63,65,37,61637,530330321033
1286,1500000US530330321034,"Block Group 4, Census Tract 321.03, King County, Washington",524,0,0,0,0,0,16,0,0,16,38,0,177,82,70,42,83,102206,530330321034
1287,1500000US530330321041,"Block Group 1, Census Tract 321.04, King County, Washington",1059,0,0,29,12,0,10,10,0,55,76,80,78,93,100,189,327,146750,530330321041
1288,1500000US530330321042,"Block Group 2, Census Tract 321.04, King County, Washington",865,110,34,41,0,47,14,38,0,41,24,77,107,54,50,152,76,75239,530330321042
1289,1500000US530330321043,"Block Group 3, Census Tract 321.04, King County, Washington",519,0,0,15,39,0,0,14,19,0,60,94,87,72,29,52,38,80583,530330321043
1290,1500000US530330322031,"Block Group 1, Census Tract 322.03, King County, Washington",829,0,13,0,0,0,16,38,34,39,0,27,35,58,101,152,316,155262,530330322031
1291,1500000US530330322032,"Block Group 2, Census Tract 322.03, King County, Washington",514,13,0,0,0,0,0,12,0,0,0,10,37,82,90,77,193,151204,530330322032
1292,1500000US530330322033,"Block Group 3, Census Tract 322.03, King County, Washington",1034,30,0,0,12,0,0,16,13,0,0,16,30,126,96,71,624,243449,530330322033
1293,1500000US530330322034,"Block Group 4, Census Tract 322.03, King County, Washington",402,0,0,0,0,0,0,17,0,16,0,0,17,103,51,30,168,149750,530330322034
1294,1500000US530330322071,"Block Group 1, Census Tract 322.07, King County, Washington",485,12,0,12,0,0,0,0,0,18,22,18,75,8,19,50,251,206932,530330322071
1295,1500000US530330322072,"Block Group 2, Census Tract 322.07, King County, Washington",319,0,0,0,0,0,7,8,0,0,9,15,25,23,9,65,158,197212,530330322072
1296,1500000US530330322073,"Block Group 3, Census Tract 322.07, King County, Washington",515,0,0,19,7,0,25,37,0,9,9,42,54,74,21,55,163,122688,530330322073
1297,1500000US530330322081,"Block Group 1, Census Tract 322.08, King County, Washington",698,27,59,30,0,31,0,0,0,34,33,45,90,39,30,68,212,101250,530330322081
1298,1500000US530330322082,"Block Group 2, Census Tract 322.08, King County, Washington",591,15,0,46,47,30,31,123,15,43,45,29,65,14,33,0,55,40583,530330322082
1299,1500000US530330322083,"Block Group 3, Census Tract 322.08, King County, Washington",884,22,0,56,33,30,0,31,30,0,42,63,126,141,91,69,150,102250,530330322083
1300,1500000US530330322084,"Block Group 4, Census Tract 322.08, King County, Washington",830,0,0,0,0,18,0,0,16,0,27,47,49,41,173,141,318,155259,530330322084
1301,1500000US530330322085,"Block Group 5, Census Tract 322.08, King County, Washington",999,0,0,0,0,0,15,17,81,16,31,38,103,84,112,242,260,150391,530330322085
1302,1500000US530330322101,"Block Group 1, Census Tract 322.10, King County, Washington",710,0,43,0,0,0,0,0,0,79,41,0,19,0,104,315,109,151369,530330322101
1303,1500000US530330322102,"Block Group 2, Census Tract 322.10, King County, Washington",1827,0,0,0,0,0,25,32,49,0,43,25,381,136,153,344,639,156510,530330322102
1304,1500000US530330322103,"Block Group 3, Census Tract 322.10, King County, Washington",3265,180,43,60,40,89,0,92,92,0,198,241,401,130,652,316,731,126139,530330322103
1305,1500000US530330322111,"Block Group 1, Census Tract 322.11, King County, Washington",566,36,0,9,0,0,0,0,8,9,8,31,89,54,26,115,181,154211,530330322111
1306,1500000US530330322112,"Block Group 2, Census Tract 322.11, King County, Washington",618,0,0,0,29,0,0,0,8,9,9,14,69,82,48,141,209,158981,530330322112
1307,1500000US530330322113,"Block Group 3, Census Tract 322.11, King County, Washington",562,9,0,9,0,0,0,9,8,9,9,56,65,27,99,129,133,147738,530330322113
1308,1500000US530330322121,"Block Group 1, Census Tract 322.12, King County, Washington",951,71,0,0,0,13,0,15,0,0,25,38,27,166,93,163,340,156563,530330322121
1309,1500000US530330322122,"Block Group 2, Census Tract 322.12, King County, Washington",327,0,0,0,0,0,0,0,0,0,0,0,14,33,58,75,147,193625,530330322122
1310,1500000US530330322123,"Block Group 3, Census Tract 322.12, King County, Washington",562,0,0,0,0,0,0,0,0,9,0,0,26,16,125,69,317,210789,530330322123
1311,1500000US530330322124,"Block Group 4, Census Tract 322.12, King County, Washington",1037,27,65,15,30,0,29,30,0,22,46,161,141,130,47,93,201,97841,530330322124
1312,1500000US530330322131,"Block Group 1, Census Tract 322.13, King County, Washington",358,0,0,0,0,0,8,0,9,0,9,19,40,29,33,52,159,188846,530330322131
1313,1500000US530330322132,"Block Group 2, Census Tract 322.13, King County, Washington",376,0,0,0,0,0,0,0,0,0,0,0,7,44,92,67,166,182708,530330322132
1314,1500000US530330322133,"Block Group 3, Census Tract 322.13, King County, Washington",763,0,0,13,0,0,32,22,7,7,13,24,38,138,43,101,325,155625,530330322133
1315,1500000US530330322141,"Block Group 1, Census Tract 322.14, King County, Washington",598,0,0,0,0,0,0,0,0,0,0,0,0,31,61,158,348,204302,530330322141
1316,1500000US530330322142,"Block Group 2, Census Tract 322.14, King County, Washington",978,0,0,11,0,10,22,0,13,0,45,20,105,123,132,159,338,153241,530330322142
1317,1500000US530330322143,"Block Group 3, Census Tract 322.14, King County, Washington",614,0,10,0,0,0,0,0,0,10,9,9,55,73,79,140,229,164444,530330322143
1318,1500000US530330322151,"Block Group 1, Census Tract 322.15, King County, Washington",592,15,0,0,0,12,0,22,0,0,0,0,47,21,25,108,342,230125,530330322151
1319,1500000US530330322152,"Block Group 2, Census Tract 322.15, King County, Washington",967,29,0,11,18,7,23,7,0,0,0,20,45,38,78,151,540,229792,530330322152
1320,1500000US530330323071,"Block Group 1, Census Tract 323.07, King County, Washington",574,16,0,13,0,0,15,24,12,11,0,0,37,35,19,189,203,179000,530330323071
1321,1500000US530330323072,"Block Group 2, Census Tract 323.07, King County, Washington",421,0,0,0,0,0,0,0,12,0,0,66,50,102,13,72,106,122880,530330323072
1322,1500000US530330323073,"Block Group 3, Census Tract 323.07, King County, Washington",416,47,0,0,0,0,0,12,0,0,0,0,49,70,69,70,99,131625,530330323073
1323,1500000US530330323074,"Block Group 4, Census Tract 323.07, King County, Washington",406,0,14,0,0,0,0,0,13,50,15,15,56,58,20,58,107,122857,530330323074
1324,1500000US530330323075,"Block Group 5, Census Tract 323.07, King County, Washington",312,0,15,0,0,0,46,0,0,0,15,15,0,14,27,106,74,160515,530330323075
1325,1500000US530330323091,"Block Group 1, Census Tract 323.09, King County, Washington",776,0,44,15,25,0,0,0,14,0,16,36,147,118,182,65,114,114732,530330323091
1326,1500000US530330323092,"Block Group 2, Census Tract 323.09, King County, Washington",3040,133,88,104,88,86,73,100,55,0,40,157,414,381,424,559,338,114286,530330323092
1327,1500000US530330323093,"Block Group 3, Census Tract 323.09, King County, Washington",849,17,17,0,0,0,0,17,0,12,15,49,65,20,136,155,346,178750,530330323093
1328,1500000US530330323111,"Block Group 1, Census Tract 323.11, King County, Washington",407,0,17,16,0,20,22,0,0,0,0,36,33,35,0,45,183,172670,530330323111
1329,1500000US530330323112,"Block Group 2, Census Tract 323.11, King County, Washington",505,0,0,0,0,0,0,0,64,0,0,14,93,57,34,52,191,133173,530330323112
1330,1500000US530330323113,"Block Group 3, Census Tract 323.11, King County, Washington",358,0,0,0,0,0,0,25,9,0,19,17,22,129,20,44,73,113538,530330323113
1331,1500000US530330323114,"Block Group 4, Census Tract 323.11, King County, Washington",481,0,0,0,0,15,0,0,0,0,0,59,95,17,58,78,159,147083,530330323114
1332,1500000US530330323115,"Block Group 5, Census Tract 323.11, King County, Washington",258,0,0,0,0,0,0,0,0,0,0,16,41,17,30,23,131,200357,530330323115
1333,1500000US530330323131,"Block Group 1, Census Tract 323.13, King County, Washington",288,0,20,0,16,0,0,29,0,0,0,16,0,88,19,0,100,118929,530330323131
1334,1500000US530330323132,"Block Group 2, Census Tract 323.13, King County, Washington",719,26,0,30,65,14,0,16,31,13,13,41,28,150,70,105,117,115369,530330323132
1335,1500000US530330323133,"Block Group 3, Census Tract 323.13, King County, Washington",264,0,0,0,0,0,0,0,0,0,0,0,0,39,0,33,192,213824,530330323133
1336,1500000US530330323134,"Block Group 4, Census Tract 323.13, King County, Washington",1311,0,29,0,14,16,13,80,13,14,15,134,235,152,149,336,111,121006,530330323134
1337,1500000US530330323151,"Block Group 1, Census Tract 323.15, King County, Washington",673,15,0,17,0,0,5,8,0,0,57,0,92,59,28,97,295,183646,530330323151
1338,1500000US530330323152,"Block Group 2, Census Tract 323.15, King County, Washington",662,53,13,0,0,0,0,10,33,11,13,17,90,70,52,113,187,135625,530330323152
1339,1500000US530330323153,"Block Group 3, Census Tract 323.15, King County, Washington",683,22,0,0,0,0,5,11,11,7,21,17,47,56,75,111,300,166849,530330323153
1340,1500000US530330323161,"Block Group 1, Census Tract 323.16, King County, Washington",245,9,0,0,6,0,0,0,0,8,0,27,30,9,0,26,130,207614,530330323161
1341,1500000US530330323162,"Block Group 2, Census Tract 323.16, King County, Washington",602,11,0,9,0,7,9,0,7,9,32,21,27,42,107,112,209,154643,530330323162
1342,1500000US530330323163,"Block Group 3, Census Tract 323.16, King County, Washington",623,19,8,7,0,0,8,0,0,9,54,8,73,41,91,72,233,145875,530330323163
1343,1500000US530330323164,"Block Group 4, Census Tract 323.16, King County, Washington",455,0,0,0,0,0,18,0,0,0,12,9,38,7,22,71,278,219688,530330323164
1344,1500000US530330323171,"Block Group 1, Census Tract 323.17, King County, Washington",560,39,0,15,0,0,0,26,0,0,0,13,15,21,18,89,324,"250,000+",530330323171
1345,1500000US530330323172,"Block Group 2, Census Tract 323.17, King County, Washington",500,0,0,0,0,0,0,0,12,0,0,32,0,21,0,105,330,233636,530330323172
1346,1500000US530330323173,"Block Group 3, Census Tract 323.17, King County, Washington",382,0,9,0,15,12,13,0,0,9,49,0,40,30,79,51,75,145051,530330323173
1347,1500000US530330323174,"Block Group 4, Census Tract 323.17, King County, Washington",327,10,0,0,0,0,0,0,0,0,0,13,24,13,22,144,101,169267,530330323174
